"scan_pk","timepoint","scan_id","peak1","peak2","peak3","peak4","peak5","peak6","peak7","peak8","peak9","peak10","peak11","peak12","peak13","peak14","peak15"
1,"11.0",1,"71063.60720469287","38079.42207097476","5642.277015255181","3538.7822627840787","3259.700105450613","4617.521192658139","1223.3579504896738","418.10166171318997","301.63695833554095","291.2700210025401","616.4681960564412","226.34909045658117","79.18585207527006","91.93052397640922","137.1250257737722"
1,"11.5",1,"71407.45492615642","38256.84635109748","5630.820474243567","3458.5732625998676","3204.707656158047","4628.488544743114","1224.65229405508","369.66932423635126","299.4763097681478","269.6894129325563","616.836949630376","241.0128417237637","74.3308853185333","96.77285793161587","148.92009743290404"
1,"12.0",1,"71478.42260217541","38020.416202566434","5559.4984944326125","3502.632900024729","3268.83948573053","4657.3082818922085","1234.0308891957222","364.12813817246496","329.40758268864136","295.27903713640904","614.6391219108168","218.4680330461323","81.58319555807383","135.67138579492286","98.72002351949205"
1,"12.5",1,"71450.10062195612","38174.72549289296","5601.974516786868","3511.1592585577946","3186.0705098948406","4595.720476616634","1211.2421711829777","366.0940435435909","301.31520743639715","272.0114558716528","594.616714467267","223.52129052579437","73.36852254747302","105.1224306529935","124.58453021455882"
1,"13.0",1,"71576.07001869593","37931.611892760855","5546.209514735936","3584.1159449099573","3183.6626121706604","4640.750155198122","1267.4832957207968","404.9691484601178","339.6300655046781","298.46366466608885","601.7767131100748","227.25841827351826","90.11320685204213","140.47027568599862","95.23974547104235"
1,"13.5",1,"71167.80872224178","37852.5643245897","5442.650701484507","3516.954435821908","3180.4257008441396","4558.693571358531","1191.672115323499","365.81857074770704","328.46519211478073","295.86506685767137","548.3189649053262","224.59065245830936","74.80661989814233","105.5841386949649","115.0858150305133"
1,"14.0",1,"71326.51093669303","37863.53793351549","5579.3099516042075","3520.692852155251","3277.0807025351933","4648.431402515606","1227.7427822012248","350.09635096927605","308.29734290874705","315.2279092538093","615.1661905815099","240.63279758778833","79.48371576750536","78.6520133384775","82.7030961921226"
1,"14.5",1,"71957.28005257554","38160.28598816188","5603.4055551817755","3511.862793948511","3252.691516253915","4595.271538009738","1228.787330263508","397.1787551604609","326.2034295067864","298.5329856758961","608.1954192443268","242.63814617680612","66.70641908877084","120.33717916294658","126.78302572349942"
1,"15.0",1,"71690.32683309227","38159.50878924076","5558.030895494557","3469.8717729101427","3291.424235980676","4632.037050581659","1189.4447342071264","370.24058275342503","295.4754216618936","286.44022784872396","611.5078484562544","246.1938432486869","75.1630640538435","117.5402634015191","111.02975381711526"
2,"-4.5",2,"72889.18784136753","39182.31259529179","5504.210409436242","3447.2179629706893","3479.955255701117","4875.260717145298","1250.100596511615","314.9186444377983","119.46283231040076","218.69558728412363","766.381913402851","246.61764751021087","80.73848087057421","30.349962179714115","189.9099787825922"
2,"-4.0",2,"72552.30414106748","39391.044351848635","5529.792073569334","3377.932877694681","3428.2788561533303","4907.358393787076","1226.2320427083903","276.23625408973817","96.48605130661471","225.13145466009206","738.1811020746792","272.6463924827656","92.83367769421487","40.148025745958876","225.53696288108864"
2,"-3.5",2,"73263.13217236008","39245.281634696636","5505.636047761093","3510.6830189332436","3512.827222959554","4896.870674762856","1280.6431967186807","387.33421549266995","162.81529377281396","233.6395559510491","763.0176175016403","294.09433649145876","100.02260751872949","56.44973800057643","221.55714313062134"
2,"-3.0",2,"73068.17263741067","39482.52539202356","5537.271940071382","3512.2831553846027","3526.4595773759816","4976.295119574677","1279.2591495723527","359.86434897775666","162.9927605806111","248.6378095326193","763.2378542735538","318.48308153568513","132.83613661806703","38.770976053240474","244.84760607361642"
2,"-2.5",2,"72698.2923831877","39283.866862430885","5482.559573941741","3427.0670164352746","3494.4257450498894","4890.660499757486","1260.1624202301055","336.06942745074934","143.29164166273227","242.4437253224583","764.299280069596","289.1959575021847","95.24459205264087","59.04417589083232","237.99458537431684"
2,"-2.0",2,"72186.34681721503","39227.99741063032","5419.0106282195875","3388.089073252835","3379.753777750741","4891.045804615168","1260.0326811138746","294.6396571742343","100.58731084161363","221.32243713321856","742.4469689152066","277.341935854927","101.00879346778741","43.03514433195505","209.1132239816488"
2,"-1.5",2,"73026.98157039954","38665.51426559847","5416.183074999327","3476.424339630533","3502.581720086571","4936.8226228637195","1313.2743810677002","371.77411086229426","161.97405339346284","251.97269325940718","762.042268195654","293.203073015934","99.76062528653459","37.77452119420104","214.4289644894322"
2,"-1.0",2,"72565.69951091571","39361.22123213555","5558.272017041966","3459.1860889445447","3382.4062647798073","4904.149746582895","1235.834876410728","281.5850571146939","123.70986955454833","202.0217048581515","719.8598460738275","255.9712517688872","101.6968981142047","35.56172874239519","235.9232420884868"
2,"-0.5",2,"72808.17973613272","39496.875131687","5520.072354741103","3410.5321582914025","3467.045839420427","4918.353527333821","1323.722030518604","322.7792126417603","145.6932637041278","221.6249142035502","725.1761823365485","309.4461613872834","117.11564003230932","55.13669766587056","215.28999643687047"
2,"0.0",2,"72855.65011311155","39376.57900928701","5480.320109054063","3436.539463456294","3472.7053449507607","4946.638555575643","1273.4550083453166","332.07358423062124","111.87335673770994","228.13909100936488","758.9313224256385","301.3388633411725","65.36560497310934","0.36976324853435827","205.24321424402768"
2,"0.5",2,"73025.58562570355","38792.85677252017","5354.588170003366","3553.4145762852504","3433.4984142024064","4764.708522187097","1205.876283905147","381.3086298377177","150.6206553357277","237.17043839780425","696.4991723803647","287.25563382465384","112.48952854035132","53.20213432089464","201.94874581111497"
2,"1.0",2,"72345.93112502446","38036.62722108173","5357.045429820063","3658.1116586238422","3327.252479363531","4585.9007369497385","1174.6243843366767","376.1863785236869","180.9803207933847","239.3512778918726","645.7468726306034","356.31185705663023","137.42071327029225","66.90125213618036","213.95260602205718"
2,"1.5",2,"71443.36936837384","37851.84132413834","5440.492519676347","3592.8281188724764","3130.9861337105503","4456.445107250165","1163.5111164534942","372.29578588920594","171.08680064593415","251.6177166048981","598.0293514931158","333.2894397989582","139.75164893667215","10.297086998381022","219.44972884995485"
2,"2.0",2,"72595.5765883907","37226.12182016441","5376.253521646108","3640.8472927512857","3275.838624769149","4471.676351810651","1226.9719744677402","441.41669494412963","230.48453176115714","294.173317832046","597.705603839769","360.042105854977","134.3456353680151","74.41477480457208","238.66207937128996"
2,"2.5",2,"71081.38191016673","36853.41558950793","5600.957238550302","3601.437323510973","3037.61676359104","4214.747506074074","1140.6090465168206","377.4094376672565","207.41779254615952","284.63189473320836","542.5348774662183","367.72157893264574","107.92061829035127","83.01594414009561","254.76078402754746"
2,"3.0",2,"71507.57350928361","36532.70608796479","5675.316467841645","3713.7069180369263","3017.215963919427","4221.757295279779","1177.9952409777798","389.09346615867594","233.10214921552898","294.96186300956515","517.1143926306933","338.8664149535443","146.7825626746951","60.24064402303681","245.96820262253533"
2,"3.5",2,"71590.12958098904","36504.47159502465","5542.821861527086","3658.9784541433905","3077.1213574330186","4228.934837639367","1164.1824433150566","406.51194017882494","220.95133279815883","303.5766810972639","516.5205697290165","329.53164887817405","102.01441535257639","48.189865286165514","214.56047713849426"
2,"4.0",2,"71845.47285305103","36228.60825659323","5760.099599711642","3771.806137794992","3048.5108974461286","4226.863669859391","1188.0536846394436","401.4155592223974","235.9762209623064","275.33920042980594","491.167362134281","318.7114515653993","117.42250927280087","70.99264410197931","223.5631959602219"
2,"4.5",2,"71226.13847493936","36168.833951538436","5618.889756834893","3668.1127966366766","2935.0568705278947","4115.1175945998875","1150.0081145894499","368.42261598849655","260.19671999492203","293.9556713706743","481.63146865527017","320.85301057842906","119.84947736282946","77.30986698614949","257.0749524649903"
2,"5.0",2,"71620.9959089564","35935.223421682545","5729.808789882681","3719.387676175327","2964.8144269127242","4103.154835900665","1210.1526237154212","341.97771498006705","226.06717843294138","281.3698359192931","485.0262271272767","324.7674089380509","119.45259458282042","72.35433062675521","191.5207239880162"
2,"5.5",2,"71099.31025163381","35013.83621388259","5543.350539436747","3699.4462003993312","3102.338854069028","4130.456467892779","1208.2183321928264","439.8124375853779","249.3309467985851","335.9830103333293","503.2600325620573","350.1356679066054","162.49875157946235","82.83937280116267","220.51519616704758"
2,"6.0",2,"71536.45823121107","35722.891009605264","5726.270053611862","3728.0644686549667","3052.149473228688","4150.219767901759","1161.6216601045421","407.7094186102686","241.27425166274912","320.897743243896","492.7704449651725","324.3078094285044","135.45456580940277","48.3538596218516","201.93318457606864"
2,"6.5",2,"70567.65137336655","35891.49962202733","5828.19729234188","3641.1863212311587","2853.349399780723","4068.608504157966","1204.5117193903443","342.9920454247781","198.1931994705556","304.31949620526507","445.7595837555024","315.49457682734254","91.08022871101706","22.99312499787698","199.2558054243687"
2,"7.0",2,"70562.52106268807","35062.301018917824","5672.739237280458","3694.206106373922","2997.6242870950837","4097.373273804095","1178.9633730920025","410.5238910901203","245.34737128073408","329.39553196488237","500.668009666423","317.76432085168307","102.74521004007896","64.12812352291691","214.56049061795756"
2,"7.5",2,"70987.9564524503","35555.53243207258","5795.92525356707","3674.0370215399967","2918.657761232554","4024.5817951152794","1180.8393525309345","372.01234730347096","182.64305451960269","296.47443458943167","486.2568353600153","314.7802163194405","149.23065954842468","55.74292851069255","191.1216325836338"
2,"8.0",2,"70628.69065571425","35294.91563494687","5731.788467807507","3625.777634305339","2876.4504405000657","4023.2061575761018","1099.841985665473","357.17944637538653","211.11884857798196","297.4474131593786","455.7302318241701","299.17067776735075","114.71016982330819","16.76262671903169","163.76683745984195"
2,"8.5",2,"71035.67936628086","35342.91309204445","5781.635193469848","3714.5247950732696","2946.958569705177","4076.926348128154","1163.0863190893022","345.2277710942535","229.30838920177737","317.0436902709828","457.68654374070354","279.5742752718277","115.21996385889541","59.055766097653986","232.95924065500486"
2,"9.0",2,"70443.36903826239","35354.261462942755","5742.796695676315","3569.6457151026825","2828.9259816008316","3985.8121238862104","1124.3029765672625","332.2519336603457","200.87531363408544","300.4444583331758","471.714758978556","309.1153209268975","110.08844460896192","63.14995119201127","188.53434493155038"
2,"9.5",2,"69812.96068241331","35248.02856318976","5717.719481718094","3507.7537955069006","2797.195109972564","3943.0609879396425","1106.3503732106292","316.8812957784012","182.72155032919187","288.09340872086887","442.3799800053388","282.05851162488807","101.33492604107458","47.391086587859945","226.49159674368076"
2,"10.0",2,"69967.39323840485","35215.12063483269","5717.342122478645","3594.921538517762","2771.708356466","3948.7536020993284","1046.6707533272727","320.4518172727062","192.17311481436406","278.82224800359813","424.54930967186885","277.63266416557894","114.20199542263752","49.824650590857814","243.866994353366"
2,"10.5",2,"70109.81091766855","35144.82144185401","5714.964070288689","3600.5949850843995","2888.708470027624","3952.097698226351","1084.9985962063556","322.50944336276234","218.05500247255148","260.66781345420736","438.01755697319174","292.62069103301405","118.70168410229347","30.932418380256426","263.4475411762201"
2,"11.0",2,"69442.07373078952","35027.939846582216","5643.493975672773","3496.541215734536","2744.8788675899486","3888.3799059642733","1092.7356218569557","290.259292478114","157.47668170271328","270.142395863664","429.0325579874499","303.51105520965666","116.00010308383638","51.281111536700806","226.58839884601986"
2,"11.5",2,"69609.44699151785","34998.28248080132","5637.385259356097","3506.4897152968306","2745.624772844677","3924.037891231123","1078.7956714982054","311.10880024112475","174.2011569713689","253.12688283109404","401.3404984912828","294.28681590903693","100.77720831498662","31.34389608065931","241.80176066524035"
2,"12.0",2,"70107.93240191486","35039.493617077205","5519.5978479317655","3526.6241160274817","2842.789963023567","4008.6008099482224","1118.0974628656531","302.06713122616634","192.18918810585257","240.8487832961214","447.8671912469232","274.1609941935683","65.84916161943804","71.86742969505282","251.26474376316668"
2,"12.5",2,"70123.40339483369","35265.064370014305","5676.671642324565","3597.6675311863673","2920.5872632562414","3987.7505827076875","1120.0846404790682","348.1879115000261","202.8853324927484","271.06652009127015","455.8274655830181","265.03740400397237","87.97397884882865","20.927222077837545","212.886465372562"
2,"13.0",2,"69432.31339907311","34841.6032969557","5589.783297037272","3529.984275499033","2750.7679795512204","3914.681537011764","1065.6541109024358","278.2757264186468","179.16945731613447","257.95965073333787","415.84679215214544","258.19834015545416","116.47609016230057","37.38951348662658","193.86709975498462"
2,"13.5",2,"69775.24035250561","35099.77489796685","5548.686912673982","3556.64143562919","2794.8948394391114","3933.2708296582573","1084.0577931385542","297.48626276832806","186.58788584023048","289.9377478236886","452.1317846839821","278.5984822256721","84.22975930410051","37.10037609504411","242.98622059027406"
2,"14.0",2,"70287.08213636931","35206.54606381971","5624.443953006549","3558.2148845715824","2830.211024771698","3937.650112483989","1120.8916025017465","326.6034132512782","157.34766728559867","267.48933194043457","438.230978776441","295.6888912752179","87.92961006949302","62.623414050713805","209.09158627947517"
2,"14.5",2,"70073.70347816123","35128.95646977506","5514.281306658968","3493.4037757813417","2775.227181837058","3977.870589579321","1083.0935504574725","276.9443609961622","141.6110411996488","261.7798982770141","433.7955624629518","287.3571623637665","104.39875856399247","33.288204859847625","190.5832621258417"
